utc_date_time,latitude,longitude,geometry,pm2_5_cf_1,pm10_0_cf_1,pm2_5_atm,pm10_0_atm,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2_5_atm_b,pm10_0_atm_b,pm25_aqi_cf_1,pm25_aqi_atm,pm25_aqi_cf_1_b,pm25_aqi_atm_b,temperature,relative_humidity,calculated_heat_index,wet_bulb_temp,wind_speed
2025-10-03 22:28:29+00:00,33.76741605655414,-84.39800615344147,POINT (-84.39800615344147 33.76741605655414),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.944444444444446,48.4,24.85133333333334,17.5,0.0
2025-10-03 22:28:30+00:00,33.767428919333625,-84.39801072687418,POINT (-84.39801072687418 33.767428919333625),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.944444444444446,48.4,24.85133333333334,17.5,0.0
2025-10-03 22:28:31+00:00,33.76744178211311,-84.39801530030688,POINT (-84.39801530030688 33.76744178211311),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.944444444444446,48.4,24.85133333333334,17.5,0.0
2025-10-03 22:28:32+00:00,33.7674540727751,-84.39801967032004,POINT (-84.39801967032004 33.7674540727751),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.944444444444446,48.4,24.85133333333334,17.5,0.0
2025-10-03 22:28:33+00:00,33.767464272249015,-84.39802329679965,POINT (-84.39802329679965 33.767464272249015),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.833333333333332,48.3,24.73336111111111,17.38888888888889,0.0
2025-10-03 22:28:34+00:00,33.76747782551512,-84.39802811573871,POINT (-84.39802811573871 33.76747782551512),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.833333333333332,48.3,24.73336111111111,17.38888888888889,0.0
2025-10-03 22:28:35+00:00,33.76748352696186,-84.39803014291978,POINT (-84.39803014291978 33.76748352696186),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.833333333333332,48.3,24.73336111111111,17.38888888888889,0.0
2025-10-03 22:28:36+00:00,33.7674886562911,-84.39803196668127,POINT (-84.39803196668127 33.7674886562911),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.833333333333332,48.3,24.73336111111111,17.38888888888889,0.0
2025-10-03 22:28:37+00:00,33.767505957913194,-84.39803811836913,POINT (-84.39803811836913 33.767505957913194),5.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,21.0,21.0,38.0,38.0,24.833333333333332,48.3,24.73336111111111,17.38888888888889,0.0
2025-10-03 22:28:38+00:00,33.767515466900484,-84.3980414993424,POINT (-84.3980414993424 33.767515466900484),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.3,24.791694444444445,17.38888888888889,0.0
2025-10-03 22:28:39+00:00,33.767524088119245,-84.39804456466462,POINT (-84.39804456466462 33.767524088119245),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.3,24.791694444444445,17.38888888888889,0.0
2025-10-03 22:28:40+00:00,33.76753359710653,-84.39804794563787,POINT (-84.39804794563787 33.76753359710653),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.3,24.791694444444445,17.38888888888889,0.0
2025-10-03 22:28:41+00:00,33.767542218325296,-84.3980510109601,POINT (-84.3980510109601 33.767542218325296),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.3,24.791694444444445,17.38888888888889,0.0
2025-10-03 22:28:42+00:00,33.76755350284963,-84.39805502323543,POINT (-84.39805502323543 33.76755350284963),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.3,24.791694444444445,17.38888888888889,0.0
2025-10-03 22:28:43+00:00,33.76756421525646,-84.3980588320912,POINT (-84.3980588320912 33.76756421525646),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.2,24.790388888888895,17.38888888888889,0.0
2025-10-03 22:28:44+00:00,33.76757853792196,-84.39806392459448,POINT (-84.39806392459448 33.76757853792196),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.2,24.790388888888895,17.38888888888889,0.0
2025-10-03 22:28:45+00:00,33.76759317623849,-84.39806912932924,POINT (-84.39806912932924 33.76759317623849),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.2,24.790388888888895,17.38888888888889,0.0
2025-10-03 22:28:46+00:00,33.76760876150811,-84.39807467075843,POINT (-84.39807467075843 33.76760876150811),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.2,24.790388888888895,17.38888888888889,0.0
2025-10-03 22:28:47+00:00,33.76763245506357,-84.39808309513371,POINT (-84.39808309513371 33.76763245506357),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.88888888888889,48.2,24.790388888888895,17.38888888888889,0.0
2025-10-03 22:28:48+00:00,33.76764024769838,-84.39808586584832,POINT (-84.39808586584832 33.76764024769838),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.944444444444446,48.2,24.84872222222222,17.38888888888889,0.0
2025-10-03 22:28:49+00:00,33.76765614861903,-84.398091519509,POINT (-84.398091519509 33.76765614861903),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.944444444444446,48.2,24.84872222222222,17.38888888888889,0.0
2025-10-03 22:28:50+00:00,33.76767173388865,-84.39809706093818,POINT (-84.39809706093818 33.76767173388865),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.944444444444446,48.2,24.84872222222222,17.38888888888889,0.0
2025-10-03 22:28:51+00:00,33.76768624979045,-84.39810253897737,POINT (-84.39810253897737 33.76768624979045),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.944444444444446,48.2,24.84872222222222,17.38888888888889,0.0
2025-10-03 22:28:52+00:00,33.767710712489524,-84.39811247694887,POINT (-84.39811247694887 33.767710712489524),7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,29.0,29.0,38.0,38.0,24.944444444444446,48.2,24.84872222222222,17.38888888888889,0.0
2025-10-03 22:28:53+00:00,33.76771881307628,-84.39811576781224,POINT (-84.39811576781224 33.76771881307628),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.0
2025-10-03 22:28:54+00:00,33.76774861357921,-84.39812787426655,POINT (-84.39812787426655 33.76774861357921),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.0
2025-10-03 22:28:55+00:00,33.767761354568314,-84.39813305029338,POINT (-84.39813305029338 33.767761354568314),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.0
2025-10-03 22:28:56+00:00,33.76777358591786,-84.39813801927913,POINT (-84.39813801927913 33.76777358591786),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.0
2025-10-03 22:28:57+00:00,33.767802179379714,-84.398149635373,POINT (-84.398149635373 33.767802179379714),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.0
2025-10-03 22:28:58+00:00,33.767812854987426,-84.39815397233865,POINT (-84.39815397233865 33.767812854987426),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.4,24.909666666666666,17.5,0.0
2025-10-03 22:28:59+00:00,33.76782387929589,-84.39815845096396,POINT (-84.39815845096396 33.76782387929589),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.4,24.909666666666666,17.5,0.0
2025-10-03 22:29:00+00:00,33.76784506957251,-84.39816705951384,POINT (-84.39816705951384 33.76784506957251),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.4,24.909666666666666,17.5,0.0
2025-10-03 22:29:01+00:00,33.76785196311819,-84.39816986001676,POINT (-84.39816986001676 33.76785196311819),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.4,24.909666666666666,17.5,0.0
2025-10-03 22:29:02+00:00,33.76787452137469,-84.39817902430846,POINT (-84.39817902430846 33.76787452137469),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.4,24.909666666666666,17.5,0.0
2025-10-03 22:29:03+00:00,33.76788278290025,-84.39818238055322,POINT (-84.39818238055322 33.76788278290025),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.9
2025-10-03 22:29:04+00:00,33.76789225146689,-84.39818622715842,POINT (-84.39818622715842 33.76789225146689),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.9
2025-10-03 22:29:05+00:00,33.76790464375524,-84.39819126152557,POINT (-84.39819126152557 33.76790464375524),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.9
2025-10-03 22:29:06+00:00,33.767917196982395,-84.3981963612741,POINT (-84.3981963612741 33.767917196982395),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.9
2025-10-03 22:29:07+00:00,33.76793817267393,-84.39820488264878,POINT (-84.39820488264878 33.76793817267393),8.0,8.5,8.0,8.5,5.5,5.5,5.5,5.5,33.0,33.0,23.0,23.0,25.0,48.3,24.90836111111111,17.5,0.9
2025-10-03 22:29:08+00:00,33.76794573679799,-84.39820795557418,POINT (-84.39820795557418 33.76794573679799),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,25.0,48.1,24.905750000000005,17.5,0.9
2025-10-03 22:29:09+00:00,33.767953649622804,-84.39821117015926,POINT (-84.39821117015926 33.767953649622804),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,25.0,48.1,24.905750000000005,17.5,0.9
2025-10-03 22:29:10+00:00,33.76796534450964,-84.39821592120704,POINT (-84.39821592120704 33.76796534450964),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,25.0,48.1,24.905750000000005,17.5,0.9
2025-10-03 22:29:11+00:00,33.76797618105616,-84.39822032355407,POINT (-84.39822032355407 33.76797618105616),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,25.0,48.1,24.905750000000005,17.5,0.9
2025-10-03 22:29:12+00:00,33.76798752724225,-84.39822493294216,POINT (-84.39822493294216 33.76798752724225),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,25.0,48.1,24.905750000000005,17.5,0.9
2025-10-03 22:29:13+00:00,33.768000355029585,-84.39823014792898,POINT (-84.39823014792898 33.768000355029585),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.88888888888889,48.0,24.787777777777777,17.27777777777778,0.9
2025-10-03 22:29:14+00:00,33.768013704142014,-84.39823571005917,POINT (-84.39823571005917 33.768013704142014),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.88888888888889,48.0,24.787777777777777,17.27777777777778,0.9
2025-10-03 22:29:15+00:00,33.768030958579885,-84.39824289940829,POINT (-84.39824289940829 33.768030958579885),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.88888888888889,48.0,24.787777777777777,17.27777777777778,0.9
2025-10-03 22:29:16+00:00,33.76803678106509,-84.39824532544378,POINT (-84.39824532544378 33.76803678106509),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.88888888888889,48.0,24.787777777777777,17.27777777777778,0.9
2025-10-03 22:29:17+00:00,33.76804856804734,-84.3982502366864,POINT (-84.3982502366864 33.76804856804734),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.88888888888889,48.0,24.787777777777777,17.27777777777778,0.9
2025-10-03 22:29:18+00:00,33.76806035502959,-84.39825514792899,POINT (-84.39825514792899 33.76806035502959),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.833333333333332,47.8,24.726833333333328,17.27777777777778,0.9
2025-10-03 22:29:19+00:00,33.76807128994083,-84.398259704142,POINT (-84.398259704142 33.76807128994083),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.833333333333332,47.8,24.726833333333328,17.27777777777778,0.9
2025-10-03 22:29:20+00:00,33.76808101775148,-84.39826375739645,POINT (-84.39826375739645 33.76808101775148),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.833333333333332,47.8,24.726833333333328,17.27777777777778,0.9
2025-10-03 22:29:21+00:00,33.76809074556213,-84.39826781065088,POINT (-84.39826781065088 33.76809074556213),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.833333333333332,47.8,24.726833333333328,17.27777777777778,0.9
2025-10-03 22:29:22+00:00,33.7681009704142,-84.39827207100592,POINT (-84.39827207100592 33.7681009704142),7.0,7.5,7.0,7.5,6.0,6.0,6.0,6.0,29.0,29.0,25.0,25.0,24.833333333333332,47.8,24.726833333333328,17.27777777777778,0.9
2025-10-03 22:29:23+00:00,33.76811275739645,-84.39827698224852,POINT (-84.39827698224852 33.76811275739645),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.777777777777775,47.6,24.665888888888883,17.22222222222222,0.0
2025-10-03 22:29:24+00:00,33.7681245443787,-84.39828189349112,POINT (-84.39828189349112 33.7681245443787),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.777777777777775,47.6,24.665888888888883,17.22222222222222,0.0
2025-10-03 22:29:25+00:00,33.76813633136095,-84.39828680473373,POINT (-84.39828680473373 33.76813633136095),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.777777777777775,47.6,24.665888888888883,17.22222222222222,0.0
2025-10-03 22:29:26+00:00,33.768147266272194,-84.39829136094674,POINT (-84.39829136094674 33.768147266272194),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.777777777777775,47.6,24.665888888888883,17.22222222222222,0.0
2025-10-03 22:29:27+00:00,33.76816026035503,-84.39829677514793,POINT (-84.39829677514793 33.76816026035503),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.777777777777775,47.6,24.665888888888883,17.22222222222222,0.0
2025-10-03 22:29:28+00:00,33.768178579881656,-84.39830440828402,POINT (-84.39830440828402 33.768178579881656),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.72222222222222,47.5,24.606249999999996,17.11111111111111,0.9
2025-10-03 22:29:29+00:00,33.76818440236687,-84.39830683431953,POINT (-84.39830683431953 33.76818440236687),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.72222222222222,47.5,24.606249999999996,17.11111111111111,0.9
2025-10-03 22:29:30+00:00,33.768196047337284,-84.39831168639053,POINT (-84.39831168639053 33.768196047337284),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.72222222222222,47.5,24.606249999999996,17.11111111111111,0.9
2025-10-03 22:29:31+00:00,33.768207834319526,-84.39831659763313,POINT (-84.39831659763313 33.768207834319526),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.72222222222222,47.5,24.606249999999996,17.11111111111111,0.9
2025-10-03 22:29:32+00:00,33.76821997633136,-84.39832165680473,POINT (-84.39832165680473 33.76821997633136),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.72222222222222,47.5,24.606249999999996,17.11111111111111,0.9
2025-10-03 22:29:33+00:00,33.76823723076923,-84.39832884615385,POINT (-84.39832884615385 33.76823723076923),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.61111111111111,47.4,24.488277777777782,17.0,0.8
2025-10-03 22:29:34+00:00,33.76824269822485,-84.39833112426035,POINT (-84.39833112426035 33.76824269822485),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.61111111111111,47.4,24.488277777777782,17.0,0.8
2025-10-03 22:29:35+00:00,33.76825228402367,-84.3983351183432,POINT (-84.3983351183432 33.76825228402367),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.61111111111111,47.4,24.488277777777782,17.0,0.8
2025-10-03 22:29:36+00:00,33.76825981065089,-84.39833825443786,POINT (-84.39833825443786 33.76825981065089),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.61111111111111,47.4,24.488277777777782,17.0,0.8
2025-10-03 22:29:37+00:00,33.768265278106504,-84.39834053254438,POINT (-84.39834053254438 33.768265278106504),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.61111111111111,47.4,24.488277777777782,17.0,0.8
2025-10-03 22:29:38+00:00,33.76827195266272,-84.39834331360947,POINT (-84.39834331360947 33.76827195266272),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.9
2025-10-03 22:29:39+00:00,33.768281538461544,-84.3983473076923,POINT (-84.3983473076923 33.768281538461544),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.9
2025-10-03 22:29:40+00:00,33.76829147928994,-84.39835144970414,POINT (-84.39835144970414 33.76829147928994),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.9
2025-10-03 22:29:41+00:00,33.76830227218935,-84.39835594674557,POINT (-84.39835594674557 33.76830227218935),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.9
2025-10-03 22:29:42+00:00,33.768313065088755,-84.39836044378698,POINT (-84.39836044378698 33.768313065088755),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.9
2025-10-03 22:29:43+00:00,33.76832350295858,-84.3983647928994,POINT (-84.3983647928994 33.76832350295858),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.0
2025-10-03 22:29:44+00:00,33.768333088757394,-84.39836878698225,POINT (-84.39836878698225 33.768333088757394),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.0
2025-10-03 22:29:45+00:00,33.768342674556216,-84.39837278106509,POINT (-84.39837278106509 33.768342674556216),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.0
2025-10-03 22:29:46+00:00,33.7683529704142,-84.39837707100591,POINT (-84.39837707100591 33.7683529704142),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.0
2025-10-03 22:29:47+00:00,33.768364473372785,-84.39838186390533,POINT (-84.39838186390533 33.768364473372785),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.4,24.546611111111115,17.11111111111111,0.0
2025-10-03 22:29:48+00:00,33.76837718343196,-84.39838715976332,POINT (-84.39838715976332 33.76837718343196),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.5,24.547916666666666,17.11111111111111,0.0
2025-10-03 22:29:49+00:00,33.768389396449706,-84.39839224852071,POINT (-84.39839224852071 33.768389396449706),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.5,24.547916666666666,17.11111111111111,0.0
2025-10-03 22:29:50+00:00,33.768402461538464,-84.3983976923077,POINT (-84.3983976923077 33.768402461538464),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.5,24.547916666666666,17.11111111111111,0.0
2025-10-03 22:29:51+00:00,33.768415029585796,-84.39840292899407,POINT (-84.39840292899407 33.768415029585796),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.5,24.547916666666666,17.11111111111111,0.0
2025-10-03 22:29:52+00:00,33.76842724260356,-84.39840801775148,POINT (-84.39840801775148 33.76842724260356),5.5,5.5,5.5,5.5,7.0,7.0,7.0,7.0,23.0,23.0,29.0,29.0,24.66666666666667,47.5,24.547916666666666,17.11111111111111,0.0
2025-10-03 22:29:53+00:00,33.76844662721893,-84.39841609467456,POINT (-84.39841609467456 33.76844662721893),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:29:54+00:00,33.768454863905326,-84.39841952662722,POINT (-84.39841952662722 33.768454863905326),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:29:55+00:00,33.76846274556213,-84.39842281065089,POINT (-84.39842281065089 33.76846274556213),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:29:56+00:00,33.76847914792899,-84.3984296449704,POINT (-84.3984296449704 33.76847914792899),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:29:57+00:00,33.768484615384615,-84.39843192307693,POINT (-84.39843192307693 33.768484615384615),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:29:58+00:00,33.768494343195265,-84.39843597633136,POINT (-84.39843597633136 33.768494343195265),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:29:59+00:00,33.76850421301775,-84.3984400887574,POINT (-84.3984400887574 33.76850421301775),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:30:00+00:00,33.768514082840234,-84.39844420118342,POINT (-84.39844420118342 33.768514082840234),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:30:01+00:00,33.7685255147929,-84.39844896449704,POINT (-84.39844896449704 33.7685255147929),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:30:02+00:00,33.76853573964497,-84.39845322485206,POINT (-84.39845322485206 33.76853573964497),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.66666666666667,47.6,24.549222222222227,17.11111111111111,0.0
2025-10-03 22:30:03+00:00,33.76854667455621,-84.39845778106509,POINT (-84.39845778106509 33.76854667455621),6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,25.0,25.0,29.0,29.0,24.61111111111111,47.7,24.492194444444443,17.11111111111111,0.0
