Waypoints
Date,Name,Latitude,Longitude,Altitude (m),Notes
2025-10-03T13:14:39Z,Start,33.81055, -84.37157,255.45641541760415,"",""
2025-10-03T13:21:05Z,End,33.81062, -84.37166,253.54925121553242,"",""
Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2025-10-03T13:17:02Z,2025-10-03T09:17:02Z,142.50735104084015,33.80961, -84.36750,2.0009164113962754,268.4876754367724,3.0,450.4644229977615,4.352227566664479,4.376705647470196,145.35827688409083,43.398826599121094,49.022117614746094,10.0,32.43771969094497,0.0
2025-10-03T13:17:05Z,2025-10-03T09:17:05Z,145.50812709331512,33.80952, -84.36741,2.000666485996255,268.6129324939102,3.0,464.0066152337061,4.43434243907273,4.376705647470196,143.73655061814992,51.70909118652344,57.33238220214844,10.0,34.98222229404042,0.0
2025-10-03T13:17:08Z,2025-10-03T09:17:08Z,148.5111790895462,33.80943, -84.36732,2.000523670066616,269.0843902705237,3.0,477.10396868106255,4.3119013198100635,4.507551316997214,142.89986897950905,51.70909118652344,57.33238220214844,10.0,46.51650543513025,0.0
2025-10-03T13:17:11Z,2025-10-03T09:17:11Z,151.5085949897766,33.80935, -84.36722,2.0046910513951253,269.3879828983918,3.0,489.48506294537725,4.308402170971371,4.275638238275283,136.83279236692533,51.70909118652344,57.33238220214844,10.0,46.14070947457332,0.0
2025-10-03T13:17:14Z,2025-10-03T09:17:14Z,154.51086509227753,33.80926, -84.36714,2.038593204239947,269.7966151628643,3.0,502.0050802594121,4.380266299889597,4.193873007621396,145.8637118736573,51.70909118652344,57.33238220214844,10.0,47.240038962528224,0.0
2025-10-03T13:17:16Z,2025-10-03T09:17:16Z,156.50644099712372,33.80918, -84.36708,2.0348303596461674,269.91716672852635,3.0,512.440754308999,4.476557686782411,4.193873007621396,144.8378406816811,51.70909118652344,57.33238220214844,10.0,41.59059432169359,0.0
2025-10-03T13:17:19Z,2025-10-03T09:17:19Z,159.5097839832306,33.80909, -84.36699,2.029862675756575,270.54026327561587,3.0,525.5412151319194,4.2841718782207705,4.4814061751180105,142.18847281357793,51.70909118652344,57.33238220214844,10.0,40.84929259849355,0.0
2025-10-03T13:17:22Z,2025-10-03T09:17:22Z,162.5106930732727,33.80899, -84.36691,2.0256035161971404,270.6576968226582,3.0,538.7519495415988,4.372829212772803,4.268744019430127,140.52936360539704,51.70909118652344,57.33238220214844,10.0,36.25692558856693,0.0
2025-10-03T13:17:25Z,2025-10-03T09:17:25Z,165.50760805606842,33.80891, -84.36682,2.021951825705168,271.37531680148095,3.0,550.7196294300809,4.19493851222219,4.268744019430127,143.15409870417102,51.70909118652344,57.33238220214844,10.0,33.12461401199122,0.0
2025-10-03T13:17:28Z,2025-10-03T09:17:28Z,168.5076220035553,33.80882, -84.36674,2.0188209552928833,271.92520337738097,3.0,563.4453264353064,4.206936573919343,4.218322719061626,145.24267193732697,51.70909118652344,57.33238220214844,10.0,29.492495217092586,0.0
2025-10-03T13:17:31Z,2025-10-03T09:17:31Z,171.50756800174713,33.80872, -84.36667,2.016136630262452,272.5376746673137,3.0,576.1860455193929,4.25217753193475,4.218322719061626,143.9874077698995,51.70909118652344,57.33238220214844,10.0,27.37430858711147,0.0
2025-10-03T13:17:34Z,2025-10-03T09:17:34Z,174.5102950334549,33.80864, -84.36657,2.0138351564055297,272.8885074155405,3.0,588.6752259586673,4.134545932740623,4.22921471950371,129.6978986937662,51.70909118652344,57.33238220214844,10.0,24.821016477573007,0.0
2025-10-03T13:17:37Z,2025-10-03T09:17:37Z,177.51021003723145,33.80856, -84.36649,2.032652674765723,273.8212091093883,3.0,600.4075149189085,3.8336739904848485,4.099549735289911,142.2079967295617,51.70909118652344,57.33238220214844,10.0,24.143322032948397,0.0
2025-10-03T13:17:40Z,2025-10-03T09:17:40Z,180.51017701625824,33.80847, -84.36640,2.0329480319320696,274.4391295602545,3.0,613.0454655158342,4.054743273093497,4.099549735289911,142.12622523712676,51.70909118652344,57.33238220214844,10.0,19.962953675919213,0.0
2025-10-03T13:17:43Z,2025-10-03T09:17:43Z,183.51004898548126,33.80839, -84.36632,2.028248824965606,275.197983963415,3.0,625.1425459456206,3.9801600761342386,4.067353342814736,142.78454417650227,51.70909118652344,57.33238220214844,10.0,20.151130851334102,0.0
2025-10-03T13:17:46Z,2025-10-03T09:17:46Z,186.50997006893158,33.80830, -84.36624,2.0242198538534812,276.06435973383486,3.0,637.5855360968999,4.075372326249234,4.067353342814736,141.1758905517988,51.70909118652344,57.33238220214844,10.0,17.10342288592125,0.0
2025-10-03T13:17:50Z,2025-10-03T09:17:50Z,189.5098249912262,33.80821, -84.36616,2.024679418064541,275.91393282637,3.0,649.4406146294365,3.4853603823859114,4.113655306158289,143.24010828665587,51.70909118652344,57.33238220214844,10.0,18.834416061828467,0.0
2025-10-03T13:18:11Z,2025-10-03T09:18:11Z,210.5046590566635,33.80815, -84.36608,2.187667952609428,275.42425148002803,3.0,659.6858739954497,0.2207608347958926,0.0,107.56839156786066,340.19482421875,345.818115234375,10.0,-3.983057903781518,0.0
2025-10-03T13:18:19Z,2025-10-03T09:18:19Z,219.50574207305908,33.80824, -84.36604,2.1390913921409385,275.6679709237069,3.0,670.1122810541752,3.1460927259974865,0.688348045266939,15.189584522549826,239.3603515625,244.983642578125,10.0,142.60439133223701,0.0
2025-10-03T13:18:21Z,2025-10-03T09:18:21Z,221.5071530342102,33.80833, -84.36611,2.145929253442159,275.32858996558934,3.0,682.7155636331617,5.158435884665494,0.688348045266939,328.3184502921821,221.0286102294922,226.6519012451172,10.0,109.51623726684613,0.0
2025-10-03T13:18:23Z,2025-10-03T09:18:23Z,223.50858199596405,33.80841, -84.36619,2.1317011524224485,274.836075887084,3.0,694.0759918550397,5.49815152828181,5.551137455285284,320.8578199772268,228.94754028320312,234.57083129882812,10.0,259.3687708884414,0.0
2025-10-03T13:18:25Z,2025-10-03T09:18:25Z,225.51001298427582,33.80850, -84.36627,2.117943814972067,273.960206518881,3.0,706.4825237037658,6.018083208722373,5.905925145098424,322.39483678516956,223.2225341796875,228.8458251953125,10.0,-98.55051273635573,0.0
2025-10-03T13:18:27Z,2025-10-03T09:18:27Z,227.51154208183289,33.80859, -84.36636,2.113076601738041,273.2200152138248,3.0,719.1670465899371,6.247569070449244,6.192660170754436,321.60809326171875,226.5042266845703,232.1275177001953,10.0,-39.724794064695665,0.0
2025-10-03T13:18:29Z,2025-10-03T09:18:29Z,229.51321804523468,33.80868, -84.36645,2.0889539854475867,272.5196277918294,3.0,732.417442678722,6.529182407799779,6.483445439346568,321.60809326171875,224.39356994628906,230.01686096191406,10.0,-29.709256601073825,0.0
2025-10-03T13:18:31Z,2025-10-03T09:18:31Z,231.5033529996872,33.80878, -84.36654,2.063369703285112,271.86067408975214,3.0,745.9427713711697,6.67684637333118,6.657513494689207,321.7870453048635,225.41078186035156,231.03407287597656,10.0,-27.199087023023264,0.0
2025-10-03T13:18:33Z,2025-10-03T09:18:33Z,233.50338900089264,33.80888, -84.36662,2.0410537163860925,271.7382639516145,3.0,759.6407080664455,6.7767940689692105,6.873573181690583,322.92039707347516,222.98780822753906,228.61109924316406,10.0,-25.42284641061016,0.0
2025-10-03T13:18:35Z,2025-10-03T09:18:35Z,235.50368309020996,33.80898, -84.36672,2.0257707591727323,271.04008109215647,3.0,773.5880525638223,6.960842306844428,6.675210542959798,322.6589115999683,222.98623657226562,228.60952758789062,10.0,-24.149237121304427,0.0
2025-10-03T13:18:37Z,2025-10-03T09:18:37Z,237.50338208675385,33.80908, -84.36682,2.0158194862544505,270.2781487647444,3.0,787.7906011255857,7.114709643438303,7.049446594968884,321.6504211425781,225.479736328125,231.10302734375,10.0,-22.225031822513376,0.0
2025-10-03T13:18:39Z,2025-10-03T09:18:39Z,239.50389897823334,33.80918, -84.36691,2.0091844745056218,269.97203706391156,3.0,802.2652821976723,7.217331990761815,7.224673313982269,321.6080322265625,221.48428344726562,227.10757446289062,10.0,-21.7180510025636,0.0
2025-10-03T13:18:41Z,2025-10-03T09:18:41Z,241.50318205356598,33.80928, -84.36701,2.005146331249074,269.66205589845777,3.0,816.5140621565824,7.062677939095111,7.226178056178245,321.6080322265625,221.48428344726562,227.10757446289062,10.0,-23.486038438750395,0.0
2025-10-03T13:18:43Z,2025-10-03T09:18:43Z,243.50788807868958,33.80938, -84.36710,2.002957635581483,269.44847778603435,3.0,830.3007046618158,6.869024026482479,6.9406087847601405,321.8020324707031,221.48428344726562,227.10757446289062,10.0,-26.67629531623045,0.0
2025-10-03T13:18:45Z,2025-10-03T09:18:45Z,245.50781798362732,33.80947, -84.36719,2.0017619323810627,269.2599687296897,3.0,843.3277361814246,6.580292827673141,6.6710701988952925,322.0751647949219,221.48428344726562,227.10757446289062,10.0,-30.60358228511638,0.0
2025-10-03T13:18:47Z,2025-10-03T09:18:47Z,247.50453305244446,33.80956, -84.36727,2.001058768163892,268.86327461060137,3.0,856.4717235987855,6.534763477599564,6.549060050745375,322.7518005371094,221.48428344726562,227.10757446289062,10.0,-34.822375552832874,0.0
2025-10-03T13:18:49Z,2025-10-03T09:18:49Z,249.50746297836304,33.80966, -84.36736,2.0006416717594417,268.7759270230308,3.0,869.4299476125933,6.483314590694287,6.482580211157478,322.7518005371094,221.48428344726562,227.10757446289062,10.0,-35.6021203531781,0.0
2025-10-03T13:18:51Z,2025-10-03T09:18:51Z,251.5049340724945,33.80975, -84.36744,2.0004396579867243,268.5516710272059,3.0,882.0047325940332,6.345514059012563,6.222310762119018,322.7518005371094,221.48428344726562,227.10757446289062,10.0,-38.632584939068636,0.0
